GEOID,location,name,estimate,moe,label,concept,geography
29510105400,Census Tract 1054; St. Louis city; Missouri,B08105A_005,9,14,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510105400,Census Tract 1054; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510105400,Census Tract 1054; St. Louis city; Missouri,B08105A_007,21,35,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510105500,Census Tract 1055; St. Louis city; Missouri,B08105A_001,79,92,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510105500,Census Tract 1055; St. Louis city; Missouri,B08105A_002,79,92,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510105500,Census Tract 1055; St. Louis city; Missouri,B08105A_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510105500,Census Tract 1055; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510105500,Census Tract 1055; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510105500,Census Tract 1055; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510105500,Census Tract 1055; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106100,Census Tract 1061; St. Louis city; Missouri,B08105A_001,13,21,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106100,Census Tract 1061; St. Louis city; Missouri,B08105A_002,13,21,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106100,Census Tract 1061; St. Louis city; Missouri,B08105A_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106100,Census Tract 1061; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106100,Census Tract 1061; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106100,Census Tract 1061; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106100,Census Tract 1061; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106200,Census Tract 1062; St. Louis city; Missouri,B08105A_001,15,21,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106200,Census Tract 1062; St. Louis city; Missouri,B08105A_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106200,Census Tract 1062; St. Louis city; Missouri,B08105A_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106200,Census Tract 1062; St. Louis city; Missouri,B08105A_004,15,21,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106200,Census Tract 1062; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106200,Census Tract 1062; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106200,Census Tract 1062; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106300,Census Tract 1063; St. Louis city; Missouri,B08105A_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106300,Census Tract 1063; St. Louis city; Missouri,B08105A_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106300,Census Tract 1063; St. Louis city; Missouri,B08105A_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106300,Census Tract 1063; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106300,Census Tract 1063; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106300,Census Tract 1063; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106300,Census Tract 1063; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106400,Census Tract 1064; St. Louis city; Missouri,B08105A_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106400,Census Tract 1064; St. Louis city; Missouri,B08105A_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106400,Census Tract 1064; St. Louis city; Missouri,B08105A_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106400,Census Tract 1064; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106400,Census Tract 1064; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106400,Census Tract 1064; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106400,Census Tract 1064; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106500,Census Tract 1065; St. Louis city; Missouri,B08105A_001,15,19,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106500,Census Tract 1065; St. Louis city; Missouri,B08105A_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106500,Census Tract 1065; St. Louis city; Missouri,B08105A_003,3,6,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106500,Census Tract 1065; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106500,Census Tract 1065; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106500,Census Tract 1065; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106500,Census Tract 1065; St. Louis city; Missouri,B08105A_007,12,17,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106600,Census Tract 1066; St. Louis city; Missouri,B08105A_001,38,44,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106600,Census Tract 1066; St. Louis city; Missouri,B08105A_002,26,40,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106600,Census Tract 1066; St. Louis city; Missouri,B08105A_003,12,18,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106600,Census Tract 1066; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106600,Census Tract 1066; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106600,Census Tract 1066; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106600,Census Tract 1066; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106700,Census Tract 1067; St. Louis city; Missouri,B08105A_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106700,Census Tract 1067; St. Louis city; Missouri,B08105A_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106700,Census Tract 1067; St. Louis city; Missouri,B08105A_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106700,Census Tract 1067; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106700,Census Tract 1067; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106700,Census Tract 1067; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510106700,Census Tract 1067; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107200,Census Tract 1072; St. Louis city; Missouri,B08105A_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107200,Census Tract 1072; St. Louis city; Missouri,B08105A_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107200,Census Tract 1072; St. Louis city; Missouri,B08105A_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107200,Census Tract 1072; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107200,Census Tract 1072; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107200,Census Tract 1072; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107200,Census Tract 1072; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107300,Census Tract 1073; St. Louis city; Missouri,B08105A_001,75,88,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107300,Census Tract 1073; St. Louis city; Missouri,B08105A_002,75,88,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107300,Census Tract 1073; St. Louis city; Missouri,B08105A_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107300,Census Tract 1073; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107300,Census Tract 1073; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107300,Census Tract 1073; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107300,Census Tract 1073; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107400,Census Tract 1074; St. Louis city; Missouri,B08105A_001,6,9,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107400,Census Tract 1074; St. Louis city; Missouri,B08105A_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107400,Census Tract 1074; St. Louis city; Missouri,B08105A_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107400,Census Tract 1074; St. Louis city; Missouri,B08105A_004,6,9,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107400,Census Tract 1074; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107400,Census Tract 1074; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107400,Census Tract 1074; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107500,Census Tract 1075; St. Louis city; Missouri,B08105A_001,54,72,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107500,Census Tract 1075; St. Louis city; Missouri,B08105A_002,54,72,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107500,Census Tract 1075; St. Louis city; Missouri,B08105A_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107500,Census Tract 1075; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107500,Census Tract 1075; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107500,Census Tract 1075; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107500,Census Tract 1075; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107600,Census Tract 1076; St. Louis city; Missouri,B08105A_001,10,14,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107600,Census Tract 1076; St. Louis city; Missouri,B08105A_002,9,13,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107600,Census Tract 1076; St. Louis city; Missouri,B08105A_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107600,Census Tract 1076; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107600,Census Tract 1076; St. Louis city; Missouri,B08105A_005,1,4,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107600,Census Tract 1076; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510107600,Census Tract 1076; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108100,Census Tract 1081; St. Louis city; Missouri,B08105A_001,38,41,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108100,Census Tract 1081; St. Louis city; Missouri,B08105A_002,36,42,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108100,Census Tract 1081; St. Louis city; Missouri,B08105A_003,1,3,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108100,Census Tract 1081; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108100,Census Tract 1081; St. Louis city; Missouri,B08105A_005,1,3,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108100,Census Tract 1081; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108100,Census Tract 1081; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108200,Census Tract 1082; St. Louis city; Missouri,B08105A_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108200,Census Tract 1082; St. Louis city; Missouri,B08105A_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108200,Census Tract 1082; St. Louis city; Missouri,B08105A_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108200,Census Tract 1082; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108200,Census Tract 1082; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108200,Census Tract 1082; St. Louis city; Missouri,B08105A_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108200,Census Tract 1082; St. Louis city; Missouri,B08105A_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108300,Census Tract 1083; St. Louis city; Missouri,B08105A_001,20,19,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108300,Census Tract 1083; St. Louis city; Missouri,B08105A_002,11,15,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108300,Census Tract 1083; St. Louis city; Missouri,B08105A_003,1,2,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108300,Census Tract 1083; St. Louis city; Missouri,B08105A_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108300,Census Tract 1083; St. Louis city; Missouri,B08105A_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
29510108300,Census Tract 1083; St. Louis city; Missouri,B08105A_006,1,3,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (WHITE ALONE),tract
